"Iteration" "Assoc_Stat" "P-val"
"1646" 1646 "SLT" 0.100821361259445
"1648" 1648 "SLT" 0.685734016574043
"1649" 1649 "SLT" 9.45237387482512e-07
"1650" 1650 "SLT" 0.182171028203385
"1651" 1651 "SLT" 0.00309470485216911
"1658" 1658 "SLT" 0.0186471690519374
"1660" 1660 "SLT" 4.02817726932991e-05
"1667" 1667 "SLT" 0.0833218512529134
"1669" 1669 "SLT" 0.00435204031800452
"1675" 1675 "SLT" 0.151062703890631
"1676" 1676 "SLT" 0.197336703185589
"1679" 1679 "SLT" 0.00414524561640309
"1681" 1681 "SLT" 0.0231922759270766
"1684" 1684 "SLT" 0.126195589236925
"1688" 1688 "SLT" 0.000196746102015596
"1692" 1692 "SLT" 0.0174324690982472
"1694" 1694 "SLT" 0.923650622930112
"1695" 1695 "SLT" 0.00657900366103561
"1698" 1698 "SLT" 0.25657792156648
"1701" 1701 "SLT" 0.0736769471307957
"1704" 1704 "SLT" 0.127665678527162
"1705" 1705 "SLT" 0.00894127788860401
"1706" 1706 "SLT" 0.0916064147176619
"1708" 1708 "SLT" 1.24648473884176e-06
"1709" 1709 "SLT" 0.212924640182245
"1710" 1710 "SLT" 1.76335077175887e-05
"1713" 1713 "SLT" 0.000417277686109698
"1720" 1720 "SLT" 0.0204233407805542
"1725" 1725 "SLT" 0.000313115006790638
"1727" 1727 "SLT" 0.00469488689699298
"1731" 1731 "SLT" 0.00298678984442504
"1733" 1733 "SLT" 0.0742996178211664
"1741" 1741 "SLT" 0.658950625546425
"1743" 1743 "SLT" 0.289122874735022
"1745" 1745 "SLT" 0.263327215803666
"1746" 1746 "SLT" 0.116936698039924
"1749" 1749 "SLT" 0.00051015830575124
"1750" 1750 "SLT" 0.0243265121324504
"1751" 1751 "SLT" 0.486016966423763
"1758" 1758 "SLT" 0.0569998387175628
"1761" 1761 "SLT" 0.0295498795540034
"1763" 1763 "SLT" 0.394678015045834
"1765" 1765 "SLT" 0.0242243070067012
"1766" 1766 "SLT" 2.40737094430765
"1772" 1772 "SLT" 0.00607419280248088
"1773" 1773 "SLT" 0.0032981083174142
"1776" 1776 "SLT" 0.083120831627297
"1778" 1778 "SLT" 0.00318898677973781
"1780" 1780 "SLT" 0.452816381446395
"1783" 1783 "SLT" 0.0517765260709745
"1786" 1786 "SLT" 0.112387362558944
"1787" 1787 "SLT" 0.0935233437147983
"1793" 1793 "SLT" 0.332739861188009
"1795" 1795 "SLT" 0.00355256562590104
"1796" 1796 "SLT" 0.000781025921992128
"1798" 1798 "SLT" 0.264322187787111
"1800" 1800 "SLT" 0.249355833392449
"1802" 1802 "SLT" 0.21699862034957
"1803" 1803 "SLT" 0.0681131588617971
"1807" 1807 "SLT" 0.0348223347659103
"1816" 1816 "SLT" 0.205530191742626
"1820" 1820 "SLT" 6.97465862623229e-05
"1822" 1822 "SLT" 0.00512401498737269
"1823" 1823 "SLT" 0.00999688177406778
"1824" 1824 "SLT" 0.207410547204404
"1825" 1825 "SLT" 0.47962651958148
"1826" 1826 "SLT" 9.23802381241401e-06
"1827" 1827 "SLT" 0.000153783674222415
"1830" 1830 "SLT" 0.0114110553817432
"1833" 1833 "SLT" 0.0527708012580151
"1835" 1835 "SLT" 0.00392033007045404
"1840" 1840 "SLT" 0.04965701956402
"1842" 1842 "SLT" 0.0122607905697863
"1843" 1843 "SLT" 0.0197301139126291
"1846" 1846 "SLT" 0.000179268081235435
"1848" 1848 "SLT" 0.000163383738153774
"1853" 1853 "SLT" 3.64045299853403e-05
"1855" 1855 "SLT" 0.211256374496119
"1861" 1861 "SLT" 0.592930286359311
"1863" 1863 "SLT" 0.129373746979357
"1864" 1864 "SLT" 0.00400938226499188
"1868" 1868 "SLT" 0.000232341192057025
"1870" 1870 "SLT" 0.0399806270727481
"1871" 1871 "SLT" 0.0117835651467708
"1873" 1873 "SLT" 5.26518633854575e-05
"1874" 1874 "SLT" 0.00782744278484708
"1876" 1876 "SLT" 0.192408269575013
"1879" 1879 "SLT" 0.652258752342683
"1882" 1882 "SLT" 0.000999434639930974
"1883" 1883 "SLT" 0.499084690441148
"1887" 1887 "SLT" 0.000874511273734053
"1890" 1890 "SLT" 0.0036959727845119
"1898" 1898 "SLT" 0.0537609343317521
"1902" 1902 "SLT" 0.00070908394533564
"1907" 1907 "SLT" 0.00467148525930246
"1910" 1910 "SLT" 2.04517832591045e-06
"1912" 1912 "SLT" 1.98985112625373e-05
"1914" 1914 "SLT" 5.65877346676728e-05
"1916" 1916 "SLT" 0.0181766196707974
"1919" 1919 "SLT" 1.67184127005172
"1921" 1921 "SLT" 0.00748373585323484
"1925" 1925 "SLT" 2.32397252618619e-07
"1926" 1926 "SLT" 1.44551651615978
"1928" 1928 "SLT" 0.0372528888606999
"1929" 1929 "SLT" 0.100854160608456
"1931" 1931 "SLT" 0.00743279378212324
"1938" 1938 "SLT" 0.00488632034457771
"1941" 1941 "SLT" 0.0102196384981457
"1943" 1943 "SLT" 0.471516755209001
"1946" 1946 "SLT" 0.0401617086828777
"1948" 1948 "SLT" 0.676702248938604
"1953" 1953 "SLT" 0.00155177153459508
"1955" 1955 "SLT" 0.122203483558197
"1956" 1956 "SLT" 9.10198126188612e-06
"1963" 1963 "SLT" 1.0639287655207e-07
"1965" 1965 "SLT" 0.0175734564949616
"1967" 1967 "SLT" 0.0981499161444006
"1974" 1974 "SLT" 0.0299362267321812
"1978" 1978 "SLT" 3.1311296505331e-05
"1981" 1981 "SLT" 0.836039522612082
"1982" 1982 "SLT" 0.000193972151948423
"1983" 1983 "SLT" 0.0100341399231937
"1985" 1985 "SLT" 0.135391944931255
"1986" 1986 "SLT" 0.123111270089482
"1987" 1987 "SLT" 0.000524898503909402
"1988" 1988 "SLT" 0.0350793149984031
"1993" 1993 "SLT" 0.00558788638964434
"1994" 1994 "SLT" 0.000169025195144987
"1997" 1997 "SLT" 0.0324809154448431
"1998" 1998 "SLT" 0.000370645447278291
"2003" 2003 "SLT" 0.0363264224118137
"2004" 2004 "SLT" 0.15750380237141
"2007" 2007 "SLT" 0.00351326064156328
"2008" 2008 "SLT" 0.00198432559538431
"2009" 2009 "SLT" 0.0367932231336033
"2012" 2012 "SLT" 0.000248399175530857
"2013" 2013 "SLT" 0.00243582160354508
"2017" 2017 "SLT" 0.32089803114313
"2018" 2018 "SLT" 0.00645750033833592
"2019" 2019 "SLT" 0.0970999170104659
"2021" 2021 "SLT" 0.00877073445856764
"2023" 2023 "SLT" 0.0590719552674106
"2024" 2024 "SLT" 0.00788371389019575
"2025" 2025 "SLT" 0.000711667804802984
"2028" 2028 "SLT" 0.00103814588423731
"2029" 2029 "SLT" 0.343817335149894
"2030" 2030 "SLT" 1.54482679613982e-07
"2032" 2032 "SLT" 0.00641620011806449
"2034" 2034 "SLT" 0.00103299942559646
"2037" 2037 "SLT" 0.261173962603109
"2039" 2039 "SLT" 0.564190109427388
"2040" 2040 "SLT" 0.00124531975916895
"2046" 2046 "SLT" 0.115242884288858
"2053" 2053 "SLT" 0.333486351343798
"2054" 2054 "SLT" 0.317697941607814
"2055" 2055 "SLT" 0.45148184240309
"2059" 2059 "SLT" 0.0650460905700391
"2060" 2060 "SLT" 0.101118662610529
"2065" 2065 "SLT" 0.233728250885288
"2066" 2066 "SLT" 0.415272816391787
"2069" 2069 "SLT" 0.427328747524048
"2073" 2073 "SLT" 0.00397285388609404
"2075" 2075 "SLT" 0.00370140273505461
"2077" 2077 "SLT" 0.107936713919715
"2078" 2078 "SLT" 0.836463498813495
"2080" 2080 "SLT" 0.00523296847647052
"2085" 2085 "SLT" 0.0835806034101516
"2086" 2086 "SLT" 0.00165046454781703
"2087" 2087 "SLT" 1.40615939121006
"2088" 2088 "SLT" 0.171596294746425
"2089" 2089 "SLT" 0.0309932317605233
"2090" 2090 "SLT" 0.00450912996218521
"2091" 2091 "SLT" 9.072639513833e-06
"2095" 2095 "SLT" 0.0307407748456182
"2096" 2096 "SLT" 1.54664261474569e-07
"2103" 2103 "SLT" 0.0649620565775432
"2104" 2104 "SLT" 0.00150456960408187
"2106" 2106 "SLT" 0.172771326508365
"2107" 2107 "SLT" 0.100883443332112
"2108" 2108 "SLT" 0.0682222878715526
"2109" 2109 "SLT" 0.292292573698634
"2110" 2110 "SLT" 0.0163403868996731
"2112" 2112 "SLT" 0.000711976002459839
"2114" 2114 "SLT" 0.00545248797669047
"2115" 2115 "SLT" 0.12064613718463
"2116" 2116 "SLT" 0.0365776238241272
"2118" 2118 "SLT" 0.000375640256824365
"2123" 2123 "SLT" 0.162088975119454
"2125" 2125 "SLT" 0.236706559906167
"2126" 2126 "SLT" 0.67239660131226
"2131" 2131 "SLT" 0.00970442092645256
"2132" 2132 "SLT" 0.899051056680549
"2133" 2133 "SLT" 0.521230799984016
"2134" 2134 "SLT" 0.0615780875175639
"2136" 2136 "SLT" 0.000102609055767358
"2137" 2137 "SLT" 0.138891776327542
"2143" 2143 "SLT" 0.0124613157152356
"2145" 2145 "SLT" 0.0212666471329266
"2148" 2148 "SLT" 0.000377870312498841
"2149" 2149 "SLT" 0.000852205811403777
"2150" 2150 "SLT" 0.0608827513843645
"2151" 2151 "SLT" 0.0015599909885453
"2152" 2152 "SLT" 2.29591543292579
"2153" 2153 "SLT" 0.0155266631965513
"2156" 2156 "SLT" 0.000647220004044521
"2159" 2159 "SLT" 0.0231242670998067
"2163" 2163 "SLT" 0.00240463798385652
"2166" 2166 "SLT" 0.28166904341403
"2170" 2170 "SLT" 0.005587844269847
"2181" 2181 "SLT" 0.00036832880125516
"2186" 2186 "SLT" 0.000264496336116144
"2187" 2187 "SLT" 0.035184204491063
"2193" 2193 "SLT" 0.0409075667750986
"2194" 2194 "SLT" 0.512385189500945
"2198" 2198 "SLT" 2.17256671412499e-05
"2200" 2200 "SLT" 0.00477299521719195
"2201" 2201 "SLT" 1.70268687367737
"2204" 2204 "SLT" 0.0538637434454625
"2205" 2205 "SLT" 0.139696361146119
"2206" 2206 "SLT" 2.6879941399676e-06
"2210" 2210 "SLT" 0.0506722741032725
"2211" 2211 "SLT" 0.207002789230631
"2213" 2213 "SLT" 3.61909558504218e-05
"2214" 2214 "SLT" 0.887110546416615
"2216" 2216 "SLT" 0.0326967975091966
"2219" 2219 "SLT" 4.33344619087453e-05
"2221" 2221 "SLT" 0.000349267552598856
"2226" 2226 "SLT" 0.0366413285432129
"2236" 2236 "SLT" 0.209514889311395
"2237" 2237 "SLT" 0.000886439423555663
"2243" 2243 "SLT" 0.00128373171755505
"2244" 2244 "SLT" 0.0776880792997234
"2245" 2245 "SLT" 0.0130944602083562
"2247" 2247 "SLT" 0.0420335300458999
"2249" 2249 "SLT" 0.0458065860038891
"2251" 2251 "SLT" 0.0386906422477041
"2252" 2252 "SLT" 0.0250928058838451
"2254" 2254 "SLT" 0.00635190898073588
"2255" 2255 "SLT" 0.000416213512194354
"2256" 2256 "SLT" 0.0330170114421565
"2257" 2257 "SLT" 0.0134157525676444
"2266" 2266 "SLT" 0.336478859842634
"2268" 2268 "SLT" 0.00320776348170163
"2269" 2269 "SLT" 1.03148986195427
"2272" 2272 "SLT" 0.0506835380934311
"2274" 2274 "SLT" 0.335108725184152
"2275" 2275 "SLT" 0.154066510511742
"2277" 2277 "SLT" 0.102806107721789
"2278" 2278 "SLT" 0.00170681318032568
"2281" 2281 "SLT" 0.782879490298003
"2282" 2282 "SLT" 0.00192034845431591
"2284" 2284 "SLT" 3.98995951056714e-05
"2288" 2288 "SLT" 0.0180006956152728
"2289" 2289 "SLT" 7.01954342488957e-05
"2290" 2290 "SLT" 0.0180231156488747
"2294" 2294 "SLT" 0.000501831724912294
"2295" 2295 "SLT" 0.000411339528144266
"2298" 2298 "SLT" 0.0201680419568788
"2299" 2299 "SLT" 0.00230984852393769
"2305" 2305 "SLT" 0.0083814134935726
"2308" 2308 "SLT" 0.00638062443714818
"2311" 2311 "SLT" 0.000274198083885988
"2312" 2312 "SLT" 0.0248330775811102
"2315" 2315 "SLT" 0.0896593071574588
"2320" 2320 "SLT" 0.019089901982393
"2323" 2323 "SLT" 0.0022554645441405
"2325" 2325 "SLT" 1.58805168724417e-06
"2334" 2334 "SLT" 5.01567171863937e-06
"2338" 2338 "SLT" 0.115603474678228
"2341" 2341 "SLT" 7.32941452382651e-06
"2350" 2350 "SLT" 4.41444436754622e-05
"2352" 2352 "SLT" 0.000688812837153924
"2359" 2359 "SLT" 0.093357971978778
"2364" 2364 "SLT" 0.510403070645335
"2365" 2365 "SLT" 0.0414691622095436
"2373" 2373 "SLT" 0.000516106933574196
"2375" 2375 "SLT" 0.0385533318947235
"2377" 2377 "SLT" 2.54445120829708
"2378" 2378 "SLT" 0.0370904296124563
"2381" 2381 "SLT" 0.0715205580383835
"2387" 2387 "SLT" 0.0946804367967219
"2388" 2388 "SLT" 0.358867079341118
"2391" 2391 "SLT" 0.159100452747759
"2392" 2392 "SLT" 0.000207700780409642
"2393" 2393 "SLT" 0.667514532827929
"2396" 2396 "SLT" 0.212648015437709
"2397" 2397 "SLT" 0.137920495324517
"2407" 2407 "SLT" 0.0107038033559022
"2408" 2408 "SLT" 0.00109288565632934
"2409" 2409 "SLT" 0.104256664878751
"2412" 2412 "SLT" 0.0477853855875233
"2415" 2415 "SLT" 1.31657348267409
"2416" 2416 "SLT" 0.00217229408981218
"2418" 2418 "SLT" 0.0108662517229802
"2420" 2420 "SLT" 0.000320375625954136
"2421" 2421 "SLT" 0.032418052987557
"2422" 2422 "SLT" 0.0162733245594209
"2423" 2423 "SLT" 0.0946418813915647
"2433" 2433 "SLT" 0.209883714043087
"2434" 2434 "SLT" 0.403689970316354
"2436" 2436 "SLT" 0.808390049187909
"2441" 2441 "SLT" 4.23336634326549e-05
"2445" 2445 "SLT" 0.0378178870642016
"2447" 2447 "SLT" 0.00260207517531882
"2448" 2448 "SLT" 0.0153301934836267
"2449" 2449 "SLT" 0.365376967302812
"2450" 2450 "SLT" 0.019860850500487
"2451" 2451 "SLT" 1.32192253195646
"2457" 2457 "SLT" 0.000163988434692362
"2458" 2458 "SLT" 0.0388928448957088
"2459" 2459 "SLT" 0.0782253375015676
"2461" 2461 "SLT" 0.00015792716014444
"2465" 2465 "SLT" 0.00487457161448294
"2470" 2470 "SLT" 0.00267360114475284
"2475" 2475 "SLT" 0.00150865575530393
"2477" 2477 "SLT" 0.000332768045603514
"2480" 2480 "SLT" 0.0349020413907106
"2483" 2483 "SLT" 0.0812036475253799
"2485" 2485 "SLT" 0.000239578413314185
"2492" 2492 "SLT" 0.00682794227672895
"2495" 2495 "SLT" 0.0431460470351677
"2497" 2497 "SLT" 0.00443815784852486
"2498" 2498 "SLT" 7.54308962485937e-05
"2499" 2499 "SLT" 0.528507381080675
"2505" 2505 "SLT" 0.102627986802103
"2506" 2506 "SLT" 0.134851004686538
"2512" 2512 "SLT" 0.00403227767350042
"2513" 2513 "SLT" 0.00110849493207334
"2514" 2514 "SLT" 5.60555478534871e-06
"2516" 2516 "SLT" 2.00575994680063
"2517" 2517 "SLT" 1.70865743004237
"2518" 2518 "SLT" 0.0763086073819835
"2519" 2519 "SLT" 0.0133502296290982
"2527" 2527 "SLT" 0.0335441005306685
"2530" 2530 "SLT" 1.2347371782751
"2531" 2531 "SLT" 1.72811971535418e-05
"2534" 2534 "SLT" 0.385475052643558
"2538" 2538 "SLT" 1.47040907814127
"2539" 2539 "SLT" 0.41958891124769
"2541" 2541 "SLT" 2.94585425878382
"2542" 2542 "SLT" 0.00551320390303042
"2544" 2544 "SLT" 0.00483072532476693
"2545" 2545 "SLT" 0.168665347779474
"2546" 2546 "SLT" 0.00387026263518403
"2551" 2551 "SLT" 0.964597096251553
"2553" 2553 "SLT" 0.043826558050235
"2558" 2558 "SLT" 0.000591148730775554
"2561" 2561 "SLT" 0.047605888605961
"2562" 2562 "SLT" 0.004474770528843
"2563" 2563 "SLT" 0.0445475137007361
"2565" 2565 "SLT" 0.0035854744764367
"2570" 2570 "SLT" 0.0199787844026641
"2571" 2571 "SLT" 0.0107890511965397
"2576" 2576 "SLT" 0.00105382631391126
"2577" 2577 "SLT" 0.0226149958733153
"2578" 2578 "SLT" 0.000373461147085141
"2580" 2580 "SLT" 0.344607318043086
"2581" 2581 "SLT" 0.0206450940661028
"2589" 2589 "SLT" 0.0655329468544985
"2597" 2597 "SLT" 0.0234721361656093
"2599" 2599 "SLT" 0.32281322751065
"2600" 2600 "SLT" 0.0426461170802894
"2602" 2602 "SLT" 0.644417677257097
"2604" 2604 "SLT" 0.00208217092780215
"2609" 2609 "SLT" 0.000170567293740364
"2610" 2610 "SLT" 0.0851319061737453
"2612" 2612 "SLT" 0.18204667581353
"2615" 2615 "SLT" 0.0172167664585241
"2617" 2617 "SLT" 0.276063545914357
"2620" 2620 "SLT" 0.177028793790989
"2621" 2621 "SLT" 0.00056702338453787
"2622" 2622 "SLT" 0.0591540757136851
"2626" 2626 "SLT" 0.0716223527163227
"2629" 2629 "SLT" 0.00119142568854964
"2633" 2633 "SLT" 0.0110559319917068
"2635" 2635 "SLT" 0.00113282248634026
"2636" 2636 "SLT" 0.116967285566404
"2637" 2637 "SLT" 0.00379412774996404
"2640" 2640 "SLT" 0.000188893394486852
"2643" 2643 "SLT" 0.000193196511901119
"2644" 2644 "SLT" 0.000292192682414379
"2647" 2647 "SLT" 0.0965282961552348
"2648" 2648 "SLT" 0.000307939945768154
"2650" 2650 "SLT" 0.101416833944252
"2651" 2651 "SLT" 0.324595250751417
"2653" 2653 "SLT" 0.233600408925504
"2658" 2658 "SLT" 0.396048947711141
"2661" 2661 "SLT" 0.0311609679443583
"2663" 2663 "SLT" 0.00907660633379152
"2665" 2665 "SLT" 2.12055459618458e-05
"2667" 2667 "SLT" 0.0179964701739102
"2668" 2668 "SLT" 0.139416956227686
"2671" 2671 "SLT" 0.103344245078028
"2673" 2673 "SLT" 0.311275980033259
"2676" 2676 "SLT" 0.119544623922432
"2680" 2680 "SLT" 0.703923767982732
"2682" 2682 "SLT" 6.00059445391825e-05
"2689" 2689 "SLT" 0.194609123298354
"2691" 2691 "SLT" 0.0390773446504502
"2695" 2695 "SLT" 0.0111598854299067
"2697" 2697 "SLT" 0.000233062183630933
"2700" 2700 "SLT" 0.0129678344841303
"2704" 2704 "SLT" 0.565927819506232
"2706" 2706 "SLT" 1.44921902332705e-05
"2707" 2707 "SLT" 0.00202614313680017
"2708" 2708 "SLT" 0.274812930233334
"2710" 2710 "SLT" 0.0331161787871896
"2711" 2711 "SLT" 0.586106608368505
"2716" 2716 "SLT" 0.449188995427529
"2721" 2721 "SLT" 0.00281851187860987
"2723" 2723 "SLT" 0.0462271610312959
"2731" 2731 "SLT" 0.000157172602832891
"2732" 2732 "SLT" 0.00060766657781449
"2735" 2735 "SLT" 0.179024928780864
"2737" 2737 "SLT" 0.0941379125448257
"2738" 2738 "SLT" 0.0421119934148964
"2740" 2740 "SLT" 0.0859001509063366
"2742" 2742 "SLT" 0.0420434733655691
"2746" 2746 "SLT" 0.000659310909808977
"2747" 2747 "SLT" 0.630432217916598
"2749" 2749 "SLT" 0.000250567468305342
"2753" 2753 "SLT" 0.170335316728643
"2754" 2754 "SLT" 0.0181368921976846
"2755" 2755 "SLT" 0.00167037179617105
"2761" 2761 "SLT" 0.108250544703004
"2762" 2762 "SLT" 0.00139382056673468
"2771" 2771 "SLT" 0.0261410979287343
"2776" 2776 "SLT" 0.0446501622925263
"2778" 2778 "SLT" 0.0128550525075783
"2780" 2780 "SLT" 0.0328255564836601
"2785" 2785 "SLT" 6.12316958264041e-05
"2788" 2788 "SLT" 0.0658658621429871
"2789" 2789 "SLT" 0.00899722949239978
"2791" 2791 "SLT" 0.00486001646605641
"2795" 2795 "SLT" 0.00294211808329485
"2796" 2796 "SLT" 0.0076210814868134
"2797" 2797 "SLT" 0.319593774556651
"2798" 2798 "SLT" 0.00816097803596959
"2800" 2800 "SLT" 0.0223951224258232
"2806" 2806 "SLT" 0.000302002499725694
"2808" 2808 "SLT" 0.0416674854923843
"2809" 2809 "SLT" 0.0684672677136318
"2812" 2812 "SLT" 0.00394939508502496
"2813" 2813 "SLT" 0.00357980317116599
"2817" 2817 "SLT" 0.0045166660076875
"2819" 2819 "SLT" 0.0189886544017522
"2822" 2822 "SLT" 0.0207052572478644
"2825" 2825 "SLT" 0.0116842213033287
"2826" 2826 "SLT" 0.376152825679675
"2827" 2827 "SLT" 0.000393878907660108
"2829" 2829 "SLT" 0.0182698094593973
"2830" 2830 "SLT" 0.35075593146011
"2839" 2839 "SLT" 0.0185018880086519
"2842" 2842 "SLT" 4.07764149200431e-05
"2843" 2843 "SLT" 0.0292961190235243
"2844" 2844 "SLT" 2.60542263637355e-05
"2854" 2854 "SLT" 0.0534947792134256
"2861" 2861 "SLT" 0.141282684007252
"2863" 2863 "SLT" 0.166091487992258
"2864" 2864 "SLT" 0.00642628410947914
"2867" 2867 "SLT" 0.00679775530107518
"2869" 2869 "SLT" 0.109699392678917
"2871" 2871 "SLT" 0.20709873826624
"2872" 2872 "SLT" 0.000392004108603664
"2874" 2874 "SLT" 0.314358719097176
"2885" 2885 "SLT" 0.00558517730191003
"2889" 2889 "SLT" 0.243855561622682
"2894" 2894 "SLT" 7.21379677509724e-05
"2898" 2898 "SLT" 0.0479916440809676
"2900" 2900 "SLT" 0.0248533934376755
"2901" 2901 "SLT" 0.0147552813352074
"2904" 2904 "SLT" 0.000309260015280007
"2907" 2907 "SLT" 3.69266199140507e-05
"2908" 2908 "SLT" 0.406590154738688
"2910" 2910 "SLT" 0.563292202306137
"2912" 2912 "SLT" 0.0860522461231278
"2917" 2917 "SLT" 0.0133651028452779
"2919" 2919 "SLT" 0.00181144440594568
"2921" 2921 "SLT" 0.217483480250911
"2924" 2924 "SLT" 0.0778116464391042
"2927" 2927 "SLT" 1.10732706077651e-06
"2929" 2929 "SLT" 0.285178000264699
"2930" 2930 "SLT" 1.36188517424342
"2932" 2932 "SLT" 0.34730973518331
"2934" 2934 "SLT" 0.235130301049554
"2939" 2939 "SLT" 0.0057289882453164
"2943" 2943 "SLT" 0.0074060634392049
"2945" 2945 "SLT" 0.971462757431536
"2947" 2947 "SLT" 0.00283482047985877
"2949" 2949 "SLT" 2.00420247420488e-05
"2950" 2950 "SLT" 0.146388727567452
"2953" 2953 "SLT" 0.0269915793321077
"2958" 2958 "SLT" 0.0445631979445312
"2960" 2960 "SLT" 0.0430387927151721
"2962" 2962 "SLT" 0.423595266304169
"2963" 2963 "SLT" 0.0884755901754766
"2964" 2964 "SLT" 0.00177722953330286
"2965" 2965 "SLT" 0.160925297232901
"2967" 2967 "SLT" 0.697516184749772
"2969" 2969 "SLT" 0.0134808330283209
"2971" 2971 "SLT" 3.3862883961909
"2972" 2972 "SLT" 0.113301767007031
"2978" 2978 "SLT" 0.00123914078805346
"2981" 2981 "SLT" 0.240688750188359
"2982" 2982 "SLT" 0.000902920933336896
"2983" 2983 "SLT" 0.248232275147411
"2984" 2984 "SLT" 0.0317118864541696
"2987" 2987 "SLT" 0.00294757924917552
"2999" 2999 "SLT" 0.00194423363873611
"3000" 3000 "SLT" 0.000212740706300963
